Unnamed: 0,SQ,Ano,densidade_hec,ConcentracaoBOs,EstagioClusterizacao,Startups,UsoeOcupacao_1,UsoeOcupacao_2,UsoeOcupacao_3,EconomiaUrbana,Inovacao_1,Inovacao_2,MobilidadeUrbana_1,MobilidadeUrbana_2,MobilidadeUrbana_3,Usolocal_1,Usolocal_2,DinamicaOcupacao,SQ,Ano,EstagioClusterizacao,Predicted_Class,Class_0_Prob,Class_1_Prob,Class_2_Prob,Class_3_Prob
10015,066608,2025,62.1888368206692,1216.0,0,-2820.93378807077,-66.68005765968486,-68.67389756580182,1480.9786719060316,6344.492614581404,195.35446622204404,-8.334894782010029,-50951.070320993065,-668.2084323081144,28661.31371235433,-56.799645820415606,-312.37078201261033,-55.71712691781587,066608,2025,0,0,0.99991333,8.661189e-05,5.555816e-14,2.3419633e-11
10016,066609,2025,62.1888368206692,78.0,0,-2853.2968304921646,-66.44986560281438,-75.84750538166472,1420.4444649205593,6344.492614581404,162.77106844569266,-8.593321717014682,-50951.070320993065,-668.2084323081144,28661.31371235433,-56.6073078758513,-385.3277138160663,-60.73402916465089,066609,2025,0,0,0.99990344,9.652259e-05,6.8944626e-14,2.6935933e-11
10017,066610,2025,242.948547850726,1824.0,0,-4339.956383561901,-57.33419180780228,-67.85088620557467,83.50186434927036,8469.948218547233,-228.7603603543223,-11.698653696119,-1640.6203301023052,-14461.053777656409,30578.176579907875,-55.07431201993868,-707.7233521041952,-61.70972326155093,066610,2025,0,0,0.7034205,0.29657942,7.828026e-09,3.8891934e-09
10018,066611,2025,232.083966697634,290.0,0,-3644.9840104707446,-65.71069848235167,-75.19619079627498,1248.665293916074,6344.492614581404,308.7411612794326,-7.435597039180541,-101566.8383400336,16992.026611428806,9066.795916909725,-57.37009208943597,-253.40819559310356,-61.73032101771632,066611,2025,0,0,0.9992217,0.00077835674,2.4769946e-13,1.5374813e-10
10019,066612,2025,232.083966697634,320.0,0,-3663.3443935286577,-65.90164118553231,-76.01092825848268,1252.171489138453,6344.492614581404,342.0625489902825,-7.171316924647286,-101566.8383400336,16992.026611428806,9066.795916909725,-57.56203132584042,-231.86657218101527,-61.73019492055516,066612,2025,0,0,0.9992493,0.00075063505,1.3469766e-13,1.4343411e-10
10020,066613,2025,189.750339410657,176.0,0,-3773.164879419176,-64.47195684302312,-74.62204865339876,1062.2541219159352,6344.492614581404,254.19842372912808,-7.868188894352826,-101567.67165891708,16988.64199863759,9067.060391384606,-57.11479494513725,-314.5528134566025,-61.73599745222312,066613,2025,0,0,0.9988508,0.0011492202,3.056046e-13,2.7272948e-10
10021,066614,2025,199.07377122554,3168.0,1,-4549.587674453383,-56.52537436020132,-63.96772816587003,-400.4080052053946,8469.948218547233,165.96295058495707,-8.568006115375836,-56233.49372619194,1764.2765896052333,22968.114484005,-58.86826714663356,-88.50257291819389,-61.710493064363696,066614,2025,1,1,0.103734285,0.89626575,3.7825128e-08,3.748323e-10
10022,066615,2025,91.2701351322455,529.0,1,-4972.345530968216,-66.93157068824715,-75.82343707490156,776.5962451166861,8469.948218547233,193.55565965093228,-8.349161558975077,-56228.24552313416,1785.5927214635922,22966.448836225627,-63.09796971977103,595.8261793782367,-61.73264472847647,066615,2025,1,1,0.0011585545,0.9988288,1.2229522e-05,3.8848552e-07
10023,066616,2025,125.705731774588,893.0,0,-3467.909141889103,-68.22475700380016,-78.27571612336466,1538.4091668544438,6344.492614581404,504.75991547990793,-5.8809241287873455,-101565.62910254885,16996.938057382606,9066.41213531648,-58.450987546207465,-75.48317619376303,-61.723368780372674,066616,2025,0,0,0.9995833,0.00041672742,4.9456875e-14,1.04908054e-10
10024,066617,2025,125.705731774588,690.0,0,-3454.2143387229644,-67.95179492552134,-78.02562649901884,1524.9080936777425,6344.492614581404,463.8761803209452,-6.205183079348387,-101565.62910254885,16996.938057382606,9066.412135316476,-58.18554987864188,-116.70995854964237,-61.72565496372279,066617,2025,0,0,0.99958307,0.00041697978,8.03026e-14,1.1694008e-10
10025,066618,2025,125.705731774588,588.0,0,-3436.028564573111,-67.73080904163598,-77.90935142645372,1507.02174593496,6344.492614581404,428.1449200342984,-6.488576485496889,-101565.62910254885,16996.938057382606,9066.412135316476,-57.97868849910273,-152.97009665466817,-61.71300532963571,066618,2025,0,0,0.9995968,0.00040330066,1.1493565e-13,1.1947446e-10
10026,066619,2025,125.705731774588,612.0,0,-3417.39676743521,-67.5147323990825,-77.83729622232636,1488.3992655493698,6344.492614581404,392.32263055158296,-6.772691866569467,-101565.62910254885,16996.938057382606,9066.412135316476,-57.77504627896977,-189.23704919812823,-61.730043445688366,066619,2025,0,0,0.99960953,0.00039053708,1.5819159e-13,1.1850779e-10
10027,066620,2025,125.705731774588,650.0,0,-3408.0915603294675,-67.25936139697217,-77.73918173694356,1466.1014108734075,6344.492614581404,349.60887068179204,-7.111465192833382,-101565.62910254885,16996.938057382606,9066.412135316476,-57.535390967914,-232.13816720039904,-61.73176071574335,066620,2025,0,0,0.9996082,0.00039180886,2.2483016e-13,1.2020958e-10
10028,066621,2025,77.4011234605132,864.0,0,-3839.537703945574,-60.015663603186056,-70.6305658896693,572.6607577739264,6344.492614581404,-215.52264823419205,-11.593662148179144,-50954.75809218838,-683.1867050992441,28662.484118269407,-54.54202331669606,-766.2830051554596,-61.733200143151365,066621,2025,0,0,0.9956299,0.004370058,3.2603135e-11,1.7108364e-09
10029,066622,2025,85.9225733407707,2976.0,0,-3605.394576806893,-61.672351727112215,-71.28456481768889,808.6074318318856,6344.492614581404,-164.55056893222536,-11.189390061049483,-50953.46066238046,-677.9170566961366,28662.072346648783,-54.72239493202234,-741.2467192589118,-59.72918849687601,066622,2025,0,0,0.99861646,0.0013835338,5.416238e-12,4.7066745e-10
10030,066623,2025,201.26692062678,2484.0,0,-3545.2450409952967,-65.51070941173242,-74.07346850855396,1240.911369433411,6344.492614581404,237.90456938776677,-7.997419457284062,-101566.58929606422,16993.038129853514,9066.716876611556,-56.94142665703856,-340.9568472785565,-59.717714656398805,066623,2025,0,0,0.9993493,0.0006507198,5.66205e-13,1.5996364e-10
10031,066624,2025,143.622369516518,5246.0,0,-4178.372112231311,-62.506958632120686,-71.52312219713797,329.3165636055924,8469.948218547233,-233.61023386879424,-11.737119234799405,-56229.41850096651,1780.8285479234255,22966.82110991629,-60.20557687752411,91.5757615360942,-60.72659144991025,066624,2025,0,0,0.92454976,0.075450234,8.1728385e-10,4.6139106e-09
10032,066625,2025,123.1741887012,153.0,1,-4683.589831064239,-65.50072898707356,-74.78763717523557,609.7522064888226,8469.948218547233,-72.27272286948028,-10.4575117870122,-56228.75527240167,1783.5223208938442,22966.610617834707,-62.30939601540159,451.507701199901,-61.72954960352411,066625,2025,1,1,0.0064522815,0.99354035,7.4049804e-06,2.2487083e-09
10033,066626,2025,485.648851399872,896.0,0,-4117.557019384075,-73.83887543856059,-82.1771338438252,1782.4442297954745,8469.948218547233,681.8537329053318,-4.476349542685028,-1634.36780312036,-14435.658477945675,30576.19218495053,-63.99746246459264,785.5680247021264,-61.7270876458984,066626,2025,0,0,0.99672866,0.0032713122,2.4885445e-14,2.7577997e-11
10034,066627,2025,485.648851399872,270.0,0,-4081.789362135266,-74.06413841606935,-83.65808338197543,1775.858917512474,8469.948218547233,648.2291962339161,-4.74303400612218,-1634.36780312036,-14435.658477945675,30576.19218495054,-64.23382083466802,803.0687679389871,-61.72907060074052,066627,2025,0,0,0.9975903,0.0024096626,2.4123161e-14,3.585951e-11
10035,066628,2025,269.197669425606,208.0,0,-4251.069120040355,-74.2258162499977,-86.62180807536168,1608.9946407663178,8469.948218547233,242.6834477237112,-7.959516998811342,-1635.1558340031625,-14438.85914873176,30576.442286151952,-65.3415137543666,908.7418420880584,-61.72152286826575,066628,2025,0,0,0.97474086,0.025259163,7.865363e-12,3.496781e-10
10036,066629,2025,345.308696605358,52.0,0,-4117.76715442714,-74.7698457588329,-70.90466024868525,1978.7600736812888,8469.948218547233,145.59830156880798,-8.729523151254414,-1634.548112291115,-14436.390822715292,30576.249410550725,-64.92207268261748,1113.0331958432762,-61.73401990185299,066629,2025,0,0,0.9909526,0.009047377,6.8376424e-12,8.4808793e-10
10037,066630,2025,387.039650662782,228.0,0,-4188.606870201564,-74.05520530770178,-86.28477044268124,1668.3422963832768,8469.948218547233,597.5893433248596,-5.144671124086351,-1634.7802957333042,-14437.33386032538,30576.323099741214,-64.7403561404634,829.6000009173554,-61.70656494465777,066630,2025,0,0,0.99269956,0.0073004276,1.1815623e-13,4.961568e-11
10038,066631,2025,230.257801372512,2048.0,0,-4166.003201288436,-75.14272698238187,-87.42422792221362,1747.1855436625497,8469.948218547233,453.981003108235,-6.28366416152284,-1634.542284201816,-14436.367151314123,30576.24756086162,-65.53637002198262,951.7458953325416,-61.69374386727949,066631,2025,0,0,0.9923878,0.0076122284,4.211565e-13,1.3507415e-10
10039,066632,2025,48.7924245853641,183.0,0,-4125.516450721737,-76.18443742881728,-88.91612528703804,1864.1278099050849,8469.948218547233,312.11779752390726,-7.408816107330685,-1633.8627096143318,-14433.606987243693,30576.031880963168,-65.80419962547252,985.5019657284228,-61.71938602203604,066632,2025,0,0,0.99351853,0.0064814775,7.939092e-13,3.3348954e-10
10040,066633,2025,416.059375084548,4864.0,0,-4283.391938574881,-73.36873838910813,-83.26857415235028,1559.9569424179697,8469.948218547233,152.10364407682414,-8.67792768116129,-1635.4687845258886,-14440.130230382732,30576.54160878438,-64.8302341853669,863.9357014852658,-61.73045386010988,066633,2025,0,0,0.9562928,0.043707233,2.956041e-11,4.2086826e-10
10041,066634,2025,416.059375084548,456.0,0,-4290.515659825181,-73.24283027003406,-83.18477947059642,1551.284725217395,8469.948218547233,133.9840586873529,-8.82163856570123,-1635.4687845258886,-14440.130230382732,30576.54160878438,-64.70830013182336,843.6047101323434,-61.731135371945946,066634,2025,0,0,0.95090824,0.04909178,3.8809442e-11,4.5229767e-10
10042,066635,2025,416.059375084548,832.0,0,-4290.20372952758,-72.87688179498463,-83.0517042194922,1518.8848919749776,8469.948218547233,70.83141053583427,-9.32251773770303,-1635.4687845258886,-14440.130230382732,30576.54160878438,-64.36815956799626,782.2921300248381,-61.73018817532274,066635,2025,0,0,0.94323367,0.05676629,7.985057e-11,6.436512e-10
10043,066636,2025,416.059375084548,1092.0,0,-4286.312465277922,-72.77707770532655,-81.62927485052353,1535.6878745321878,8469.948218547233,52.47421699006895,-9.468113150921798,-1635.4687845258886,-14440.130230382732,30576.54160878438,-64.24927845615494,785.4251924618598,-61.72891238064132,066636,2025,0,0,0.9430927,0.056907263,9.470898e-11,7.2601103e-10
10044,066637,2025,244.894880158474,124.0,0,-4281.55135509794,-72.4006863826977,-82.6898716192012,1470.3810895416595,8469.948218547233,19.08700037282324,-9.732915370688868,-1635.6007023744314,-14440.666028678505,30576.583476194824,-64.05764800941144,728.4767078343566,-61.738402979346574,066637,2025,0,0,0.93960315,0.06039679,1.3836053e-10,1.1321433e-09
10045,066638,2025,423.792050187409,9720.0,0,-4160.7233465988975,-73.93331207934735,-82.13215396399454,1750.907396892118,8469.948218547233,669.210979106899,-4.57662232996686,-1634.671793102243,-14436.893165412255,30576.28866373245,-64.42571224693663,851.5434669482456,-61.72493431309726,066638,2025,0,0,0.99496174,0.0050382377,4.565387e-14,3.193737e-11
10046,066639,2025,207.24239267507,24.0,0,-3661.4845053884383,-79.28721521898339,-74.57332866828776,2492.998722539183,8469.948218547233,300.2532331815476,-7.502916882799438,-1632.8272008118947,-14429.401158709545,30575.703236488414,-67.30886328061585,1537.7843793396364,-61.73401990185299,066639,2025,0,0,0.99900585,0.000994123,4.5399098e-13,5.889562e-10
10047,066640,2025,10.7944230403518,372.0,0,-3624.1553976894656,-79.22966284744128,-75.17349211818004,2263.7351373661654,8469.948218547233,405.7380736012431,-6.6662906909508415,-1632.520180761407,-14428.154164298843,30575.60579603886,-67.22611343723631,1285.422387548882,-48.73889248258626,066640,2025,0,0,0.99924785,0.0007520771,1.4349058e-13,4.732405e-10
10048,066641,2025,10.7944230403518,320.0,0,-3810.183158937029,-78.47013265366562,-70.71085221865073,2227.691584856381,8469.948218547233,412.25868924167366,-6.614574085891224,-1632.520180761407,-14428.154164298843,30575.60579603886,-66.50007901513297,1179.700496312249,-45.738955908236136,066641,2025,0,0,0.9991509,0.0008491211,9.053673e-14,3.5781333e-10
10049,066642,2025,10.7944230403518,256.0,0,-3748.732097787392,-78.72908345302052,-70.86756811207863,2246.2091290623835,8469.948218547233,453.83751972573714,-6.2848021634899,-1632.520180761407,-14428.154164298843,30575.60579603886,-66.74530229576544,1221.1789631139686,-45.738955908236136,066642,2025,0,0,0.99930656,0.00069340353,6.453663e-14,3.0976308e-10
10050,066643,2025,10.7944230403518,240.0,0,-3685.425059010252,-78.97546912859804,-72.01823835756906,2263.278110228161,8469.948218547233,467.67284752356886,-6.175070778748516,-1632.520180761407,-14428.154164298843,30575.60579603886,-66.97533839197595,1259.924457978724,-46.73893476635284,066643,2025,0,0,0.9993604,0.0006396159,6.5252084e-14,3.1450748e-10
10051,066644,2025,207.24239267507,264.0,0,-3720.095975335767,-79.0138355722934,-74.35232564804717,2474.1356100500902,8469.948218547233,355.2919192709671,-7.066391537886048,-1632.8272008118947,-14429.401158709545,30575.703236488414,-67.04935200479898,1494.2955601884,-61.68804253934839,066644,2025,0,0,0.99911624,0.0008837774,2.294421e-13,4.1777265e-10
10052,066645,2025,207.24239267507,169.0,0,-3789.786386696559,-78.61860855519336,-74.057865185343,2449.102149206427,8469.948218547233,414.7636998253881,-6.594706231355399,-1632.8272008118947,-14429.401158709545,30575.703236488414,-66.67187025856735,1432.3960513012648,-61.678847066847474,066645,2025,0,0,0.99922013,0.0007797988,1.085201e-13,2.7941968e-10
10053,066646,2025,10.7944230403518,240.0,0,-3855.478266708985,-78.67450602752712,-74.32416020894028,2481.966043635682,8469.948218547233,477.6017021278879,-6.096322592905132,-1632.520180761407,-14428.154164298843,30575.60579603886,-66.39266006960699,1385.7470125130203,-61.66965159434656,066646,2025,0,0,0.999164,0.0008360844,5.139603e-14,2.4796112e-10
10054,066647,2025,10.7944230403518,180.0,0,-3920.412231411202,-78.4220286822844,-74.16928846493543,2464.0558248200878,8469.948218547233,542.5885053891968,-5.580896285991262,-1632.520180761407,-14428.154164298843,30575.60579603886,-66.1534230256377,1345.367756276586,-61.66965159434656,066647,2025,0,0,0.99902964,0.0009704221,2.861266e-14,1.5311606e-10
10055,066648,2025,10.7944230403518,360.0,0,-3987.2084842246577,-78.16944406520025,-74.01222910569913,2446.2866127666634,8469.948218547233,607.5346946402899,-5.065792098773141,-1632.520180761407,-14428.154164298843,30575.60579603886,-65.91393621761299,1305.0361498701625,-61.66965159434656,066648,2025,0,0,0.99870634,0.0012936069,1.9149138e-14,9.2538636e-11
10056,066649,2025,485.648851399872,448.0,0,-4043.993635204488,-74.33873429698215,-83.87495306407877,1791.8371086736138,8469.948218547233,611.7793746515156,-5.032126498490879,-1634.36780312036,-14435.658477945675,30576.19218495053,-64.49665050763566,845.3458701544087,-61.72872309959008,066649,2025,0,0,0.99820256,0.0017974046,2.4797491e-14,4.71169e-11
10057,066650,2025,423.792050187409,3168.0,0,-4164.821760190294,-73.68167595422001,-83.25920001502942,1714.7225613202022,8469.948218547233,696.7044248798404,-4.358565055136712,-1634.671793102243,-14436.893165412255,30576.28866373245,-64.20603135809134,794.6221806279,-61.72571113176145,066650,2025,0,0,0.99501085,0.004989144,3.578222e-14,2.7373282e-11
10058,066651,2025,48.7924245853641,260.0,0,-3979.535665920996,-76.1143579779268,-72.31179606260554,2134.2854094147456,8469.948218547233,229.5804292006021,-8.06344025873281,-1633.8627096143318,-14433.606987243693,30576.031880963168,-65.45886269175733,1202.0615035012556,-61.71562895685115,066651,2025,0,0,0.99709105,0.0029088792,9.588141e-13,7.7833484e-10
10059,066653,2025,207.24239267507,24.0,0,-3946.405433305357,-77.06897588067497,-72.79569527690202,2364.8452638106187,8469.948218547233,520.4813246861615,-5.756233768898763,-1632.8272008118947,-14429.401158709545,30575.703236488414,-65.17784599264814,1195.7511906038676,-61.73401990185299,066653,2025,0,0,0.9987955,0.001204501,5.6458547e-14,1.5837387e-10
10060,066654,2025,232.083966697634,135.0,0,-3629.6690767208574,-65.5537504243788,-75.13240115155796,1235.22996205682,6344.492614581404,283.07063058906147,-7.639196326516693,-101566.8383400336,16992.026611428806,9066.795916909725,-57.2209659970091,-279.85239338671886,-61.73436199853145,066654,2025,0,0,0.99922395,0.00077608635,3.4415857e-13,1.6265175e-10
10061,066655,2025,90.8439630857966,9542160.0,0,-2910.2409586883164,-64.84445199624578,-68.69039921914539,1258.4743818857664,6344.492614581404,-36.449430214859376,-10.173388449536713,-50951.40153069534,-669.5536755482281,28661.418829991555,-55.48677391391922,-584.7772943278512,-54.71411098478392,066655,2025,0,0,0.9998723,0.00012761928,1.4077793e-13,4.1686633e-11
10062,066656,2025,48.7924245853641,105.0,0,-3915.192801323714,-76.93077642645795,-85.54125681525144,1963.6267252785976,8469.948218547233,413.25948237868784,-6.606636549580632,-1633.8627096143318,-14433.606987243693,30576.031880963168,-66.46523963181167,1143.9039335041662,-60.733327408962175,066656,2025,0,0,0.9987999,0.0012000644,9.7833966e-14,3.1078695e-10
10063,066657,2025,48.7924245853641,58.0,0,-3924.054059622617,-76.01911656669576,-91.69765426192356,1789.18904945655,8469.948218547233,278.2841755321665,-7.677158877825219,-1633.8627096143318,-14433.606987243693,30576.031880963168,-65.70732008977454,914.1547569884742,-61.73790400332934,066657,2025,0,0,0.9982503,0.0017497129,3.813624e-13,5.8522215e-10
