SQ_Ano,SQ,Ano,cluster
114197_2000,114197,2000,2
114198_2000,114198,2000,2
114198_2000,114198,2000,2
114199_2000,114199,2000,2
114200_2000,114200,2000,2
114201_2000,114201,2000,2
114202_2000,114202,2000,2
114203_2000,114203,2000,2
114204_2000,114204,2000,2
114205_2000,114205,2000,2
114206_2000,114206,2000,2
114207_2000,114207,2000,2
114208_2000,114208,2000,2
114209_2000,114209,2000,2
114210_2000,114210,2000,2
114211_2000,114211,2000,2
114211_2000,114211,2000,2
114211_2000,114211,2000,2
114212_2000,114212,2000,2
114213_2000,114213,2000,2
114214_2000,114214,2000,2
114215_2000,114215,2000,2
114217_2000,114217,2000,2
114218_2000,114218,2000,2
114219_2000,114219,2000,2
114220_2000,114220,2000,2
114221_2000,114221,2000,2
114222_2000,114222,2000,2
114223_2000,114223,2000,2
114224_2000,114224,2000,2
114225_2000,114225,2000,2
114229_2000,114229,2000,2
114231_2000,114231,2000,2
114232_2000,114232,2000,2
114233_2000,114233,2000,2
114234_2000,114234,2000,2
114236_2000,114236,2000,2
114236_2000,114236,2000,2
114236_2000,114236,2000,2
114236_2000,114236,2000,2
114237_2000,114237,2000,2
114238_2000,114238,2000,2
114239_2000,114239,2000,2
114240_2000,114240,2000,2
114241_2000,114241,2000,2
114241_2000,114241,2000,2
114243_2000,114243,2000,2
114244_2000,114244,2000,2
114247_2000,114247,2000,1
114248_2000,114248,2000,1
114249_2000,114249,2000,1
114250_2000,114250,2000,1
114251_2000,114251,2000,1
114252_2000,114252,2000,1
114253_2000,114253,2000,1
114254_2000,114254,2000,1
114255_2000,114255,2000,1
114258_2000,114258,2000,1
114259_2000,114259,2000,1
114260_2000,114260,2000,1
114261_2000,114261,2000,1
114262_2000,114262,2000,1
114263_2000,114263,2000,1
114264_2000,114264,2000,1
114265_2000,114265,2000,1
114266_2000,114266,2000,1
114267_2000,114267,2000,1
114267_2000,114267,2000,1
114268_2000,114268,2000,1
114269_2000,114269,2000,1
114270_2000,114270,2000,1
114271_2000,114271,2000,1
114272_2000,114272,2000,1
114273_2000,114273,2000,1
114274_2000,114274,2000,1
114275_2000,114275,2000,1
114276_2000,114276,2000,1
114277_2000,114277,2000,1
114278_2000,114278,2000,1
114278_2000,114278,2000,1
114278_2000,114278,2000,1
114278_2000,114278,2000,1
114278_2000,114278,2000,1
114278_2000,114278,2000,1
114278_2000,114278,2000,1
114278_2000,114278,2000,1
114278_2000,114278,2000,1
114278_2000,114278,2000,1
114279_2000,114279,2000,1
114280_2000,114280,2000,1
114281_2000,114281,2000,1
114283_2000,114283,2000,1
114285_2000,114285,2000,1
114286_2000,114286,2000,1
114287_2000,114287,2000,1
114288_2000,114288,2000,1
114289_2000,114289,2000,1
114290_2000,114290,2000,1
114291_2000,114291,2000,1
114292_2000,114292,2000,1
114293_2000,114293,2000,1
114293_2000,114293,2000,1
114293_2000,114293,2000,1
114293_2000,114293,2000,1
114294_2000,114294,2000,1
114296_2000,114296,2000,1
114297_2000,114297,2000,1
114298_2000,114298,2000,1
114300_2000,114300,2000,1
114301_2000,114301,2000,1
114303_2000,114303,2000,2
114303_2000,114303,2000,2
114304_2000,114304,2000,2
114305_2000,114305,2000,1
114306_2000,114306,2000,1
114307_2000,114307,2000,1
114308_2000,114308,2000,1
114309_2000,114309,2000,1
114310_2000,114310,2000,1
114311_2000,114311,2000,1
114312_2000,114312,2000,1
114312_2000,114312,2000,1
114312_2000,114312,2000,1
114312_2000,114312,2000,1
114312_2000,114312,2000,1
114312_2000,114312,2000,1
114313_2000,114313,2000,1
114313_2000,114313,2000,1
114314_2000,114314,2000,1
114315_2000,114315,2000,1
114316_2000,114316,2000,1
114317_2000,114317,2000,1
114318_2000,114318,2000,1
114318_2000,114318,2000,1
114320_2000,114320,2000,1
114321_2000,114321,2000,1
114322_2000,114322,2000,1
114323_2000,114323,2000,1
114324_2000,114324,2000,1
114325_2000,114325,2000,1
114326_2000,114326,2000,1
114327_2000,114327,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114328_2000,114328,2000,1
114329_2000,114329,2000,1
114330_2000,114330,2000,1
114331_2000,114331,2000,1
114332_2000,114332,2000,1
114333_2000,114333,2000,1
114334_2000,114334,2000,1
114336_2000,114336,2000,1
114337_2000,114337,2000,1
114338_2000,114338,2000,1
114340_2000,114340,2000,1
114341_2000,114341,2000,1
114344_2000,114344,2000,1
114346_2000,114346,2000,1
114347_2000,114347,2000,2
114348_2000,114348,2000,1
114349_2000,114349,2000,1
114350_2000,114350,2000,1
114350_2000,114350,2000,1
114350_2000,114350,2000,1
114350_2000,114350,2000,1
114351_2000,114351,2000,1
114352_2000,114352,2000,1
114353_2000,114353,2000,1
114354_2000,114354,2000,1
114355_2000,114355,2000,1
114356_2000,114356,2000,1
114357_2000,114357,2000,1
114358_2000,114358,2000,1
114359_2000,114359,2000,1
114360_2000,114360,2000,1
114361_2000,114361,2000,1
114362_2000,114362,2000,1
114363_2000,114363,2000,1
114364_2000,114364,2000,1
114366_2000,114366,2000,2
114367_2000,114367,2000,2
114367_2000,114367,2000,2
114368_2000,114368,2000,2
114369_2000,114369,2000,2
114370_2000,114370,2000,2
114371_2000,114371,2000,1
114371_2000,114371,2000,1
114371_2000,114371,2000,1
114371_2000,114371,2000,1
114372_2000,114372,2000,1
114373_2000,114373,2000,1
114376_2000,114376,2000,1
114376_2000,114376,2000,1
114376_2000,114376,2000,1
114376_2000,114376,2000,1
114376_2000,114376,2000,1
114376_2000,114376,2000,1
114377_2000,114377,2000,1
114378_2000,114378,2000,1
114379_2000,114379,2000,1
114380_2000,114380,2000,1
114381_2000,114381,2000,1
114382_2000,114382,2000,1
114384_2000,114384,2000,1
114387_2000,114387,2000,1
114388_2000,114388,2000,1
114389_2000,114389,2000,1
114390_2000,114390,2000,2
114390_2000,114390,2000,2
114391_2000,114391,2000,1
114392_2000,114392,2000,1
114394_2000,114394,2000,1
114395_2000,114395,2000,1
114396_2000,114396,2000,1
114397_2000,114397,2000,1
114400_2000,114400,2000,1
114401_2000,114401,2000,1
114401_2000,114401,2000,1
114401_2000,114401,2000,1
114401_2000,114401,2000,1
114401_2000,114401,2000,1
114401_2000,114401,2000,1
114401_2000,114401,2000,1
114401_2000,114401,2000,1
115001_2000,115001,2000,2
115002_2000,115002,2000,2
115002_2000,115002,2000,2
115002_2000,115002,2000,2
115002_2000,115002,2000,2
115003_2000,115003,2000,2
115003_2000,115003,2000,2
115003_2000,115003,2000,2
115003_2000,115003,2000,2
115004_2000,115004,2000,2
115004_2000,115004,2000,2
115004_2000,115004,2000,2
115004_2000,115004,2000,2
115005_2000,115005,2000,2
115005_2000,115005,2000,2
115005_2000,115005,2000,2
115005_2000,115005,2000,2
115007_2000,115007,2000,2
115007_2000,115007,2000,2
115007_2000,115007,2000,2
115007_2000,115007,2000,2
115008_2000,115008,2000,2
115009_2000,115009,2000,2
115012_2000,115012,2000,2
115013_2000,115013,2000,2
115014_2000,115014,2000,2
115015_2000,115015,2000,2
115015_2000,115015,2000,2
115016_2000,115016,2000,2
115017_2000,115017,2000,2
115018_2000,115018,2000,2
115018_2000,115018,2000,2
115020_2000,115020,2000,2
115022_2000,115022,2000,2
115023_2000,115023,2000,2
115023_2000,115023,2000,2
115024_2000,115024,2000,2
115026_2000,115026,2000,2
115026_2000,115026,2000,2
115026_2000,115026,2000,2
115026_2000,115026,2000,2
115028_2000,115028,2000,2
115028_2000,115028,2000,2
115030_2000,115030,2000,2
115031_2000,115031,2000,2
115031_2000,115031,2000,2
115031_2000,115031,2000,2
115032_2000,115032,2000,2
115033_2000,115033,2000,2
115034_2000,115034,2000,2
115034_2000,115034,2000,2
115034_2000,115034,2000,2
115034_2000,115034,2000,2
115035_2000,115035,2000,2
115036_2000,115036,2000,2
115036_2000,115036,2000,2
115036_2000,115036,2000,2
115037_2000,115037,2000,2
115038_2000,115038,2000,2
115039_2000,115039,2000,2
115042_2000,115042,2000,2
115042_2000,115042,2000,2
115043_2000,115043,2000,2
115044_2000,115044,2000,2
115044_2000,115044,2000,2
115044_2000,115044,2000,2
115044_2000,115044,2000,2
115044_2000,115044,2000,2
115044_2000,115044,2000,2
115045_2000,115045,2000,2
115045_2000,115045,2000,2
115046_2000,115046,2000,2
115049_2000,115049,2000,2
115052_2000,115052,2000,2
115052_2000,115052,2000,2
115052_2000,115052,2000,2
115052_2000,115052,2000,2
115055_2000,115055,2000,2
115058_2000,115058,2000,2
115059_2000,115059,2000,2
115063_2000,115063,2000,2
115064_2000,115064,2000,2
115065_2000,115065,2000,2
115066_2000,115066,2000,2
115067_2000,115067,2000,2
115068_2000,115068,2000,2
115069_2000,115069,2000,2
115070_2000,115070,2000,2
115071_2000,115071,2000,2
115072_2000,115072,2000,2
115072_2000,115072,2000,2
115073_2000,115073,2000,1
115073_2000,115073,2000,1
115073_2000,115073,2000,1
115074_2000,115074,2000,2
115076_2000,115076,2000,1
115077_2000,115077,2000,1
115078_2000,115078,2000,1
115079_2000,115079,2000,1
115080_2000,115080,2000,1
115080_2000,115080,2000,1
115080_2000,115080,2000,1
115080_2000,115080,2000,1
115081_2000,115081,2000,2
115082_2000,115082,2000,2
115082_2000,115082,2000,2
115083_2000,115083,2000,2
115083_2000,115083,2000,2
115084_2000,115084,2000,2
115085_2000,115085,2000,2
115086_2000,115086,2000,2
115086_2000,115086,2000,2
115087_2000,115087,2000,2
115088_2000,115088,2000,2
115089_2000,115089,2000,2
115091_2000,115091,2000,2
115094_2000,115094,2000,2
115095_2000,115095,2000,2
115096_2000,115096,2000,2
115097_2000,115097,2000,2
115098_2000,115098,2000,2
115099_2000,115099,2000,2
115100_2000,115100,2000,2
115104_2000,115104,2000,2
115105_2000,115105,2000,2
115106_2000,115106,2000,2
115107_2000,115107,2000,2
115108_2000,115108,2000,2
115109_2000,115109,2000,2
115111_2000,115111,2000,2
115112_2000,115112,2000,2
115113_2000,115113,2000,2
115114_2000,115114,2000,2
115115_2000,115115,2000,2
115116_2000,115116,2000,2
115117_2000,115117,2000,2
115118_2000,115118,2000,2
115120_2000,115120,2000,2
115120_2000,115120,2000,2
115120_2000,115120,2000,2
115120_2000,115120,2000,2
115120_2000,115120,2000,2
115120_2000,115120,2000,2
115122_2000,115122,2000,2
115122_2000,115122,2000,2
115123_2000,115123,2000,2
115123_2000,115123,2000,2
115123_2000,115123,2000,2
115123_2000,115123,2000,2
115123_2000,115123,2000,2
115123_2000,115123,2000,2
115124_2000,115124,2000,2
115124_2000,115124,2000,2
115124_2000,115124,2000,2
115124_2000,115124,2000,2
115126_2000,115126,2000,2
115127_2000,115127,2000,2
115129_2000,115129,2000,1
115130_2000,115130,2000,1
115131_2000,115131,2000,1
115131_2000,115131,2000,1
115132_2000,115132,2000,1
115132_2000,115132,2000,1
115133_2000,115133,2000,2
115133_2000,115133,2000,2
115133_2000,115133,2000,2
115133_2000,115133,2000,2
115134_2000,115134,2000,2
115134_2000,115134,2000,2
115134_2000,115134,2000,2
115134_2000,115134,2000,2
115135_2000,115135,2000,2
115136_2000,115136,2000,1
115136_2000,115136,2000,1
115137_2000,115137,2000,1
115137_2000,115137,2000,1
115138_2000,115138,2000,1
115138_2000,115138,2000,1
115140_2000,115140,2000,1
115141_2000,115141,2000,1
115142_2000,115142,2000,1
115143_2000,115143,2000,1
115145_2000,115145,2000,1
115147_2000,115147,2000,1
115148_2000,115148,2000,1
115149_2000,115149,2000,1
115150_2000,115150,2000,1
115151_2000,115151,2000,1
115152_2000,115152,2000,1
115153_2000,115153,2000,1
115154_2000,115154,2000,1
115155_2000,115155,2000,1
115157_2000,115157,2000,1
115158_2000,115158,2000,1
115159_2000,115159,2000,1
115160_2000,115160,2000,1
115161_2000,115161,2000,1
115162_2000,115162,2000,1
115163_2000,115163,2000,1
115164_2000,115164,2000,1
115165_2000,115165,2000,1
115166_2000,115166,2000,1
115168_2000,115168,2000,1
115171_2000,115171,2000,1
115172_2000,115172,2000,1
115173_2000,115173,2000,1
115174_2000,115174,2000,1
115175_2000,115175,2000,1
115177_2000,115177,2000,1
115180_2000,115180,2000,1
115181_2000,115181,2000,1
115182_2000,115182,2000,1
115184_2000,115184,2000,1
115185_2000,115185,2000,1
115186_2000,115186,2000,1
115187_2000,115187,2000,1
115188_2000,115188,2000,1
115189_2000,115189,2000,1
115190_2000,115190,2000,1
115191_2000,115191,2000,1
115192_2000,115192,2000,1
115193_2000,115193,2000,1
115194_2000,115194,2000,1
115195_2000,115195,2000,1
115196_2000,115196,2000,1
115197_2000,115197,2000,1
115198_2000,115198,2000,1
115199_2000,115199,2000,1
115199_2000,115199,2000,1
115199_2000,115199,2000,1
115200_2000,115200,2000,1
115201_2000,115201,2000,1
115201_2000,115201,2000,1
115202_2000,115202,2000,1
115203_2000,115203,2000,1
115205_2000,115205,2000,1
115206_2000,115206,2000,1
115207_2000,115207,2000,1
115208_2000,115208,2000,1
115209_2000,115209,2000,1
115210_2000,115210,2000,1
115211_2000,115211,2000,1
115212_2000,115212,2000,1
115213_2000,115213,2000,1
115214_2000,115214,2000,1
115214_2000,115214,2000,1
115214_2000,115214,2000,1
115214_2000,115214,2000,1
115215_2000,115215,2000,1
115215_2000,115215,2000,1
115216_2000,115216,2000,1
115216_2000,115216,2000,1
115217_2000,115217,2000,1
115218_2000,115218,2000,1
115219_2000,115219,2000,1
115220_2000,115220,2000,1
115221_2000,115221,2000,1
115222_2000,115222,2000,1
115223_2000,115223,2000,1
115224_2000,115224,2000,1
115225_2000,115225,2000,1
115225_2000,115225,2000,1
115225_2000,115225,2000,1
115225_2000,115225,2000,1
115226_2000,115226,2000,1
115227_2000,115227,2000,1
115227_2000,115227,2000,1
115227_2000,115227,2000,1
115228_2000,115228,2000,1
115229_2000,115229,2000,1
115230_2000,115230,2000,1
115231_2000,115231,2000,1
115232_2000,115232,2000,1
115233_2000,115233,2000,1
115235_2000,115235,2000,1
115235_2000,115235,2000,1
115235_2000,115235,2000,1
115235_2000,115235,2000,1
115235_2000,115235,2000,1
115235_2000,115235,2000,1
115235_2000,115235,2000,1
115235_2000,115235,2000,1
115236_2000,115236,2000,1
115236_2000,115236,2000,1
115236_2000,115236,2000,1
115236_2000,115236,2000,1
115236_2000,115236,2000,1
115236_2000,115236,2000,1
115237_2000,115237,2000,1
115242_2000,115242,2000,1
115243_2000,115243,2000,1
115244_2000,115244,2000,1
115245_2000,115245,2000,1
115247_2000,115247,2000,1
115248_2000,115248,2000,1
115249_2000,115249,2000,1
115250_2000,115250,2000,1
115251_2000,115251,2000,1
115254_2000,115254,2000,2
115255_2000,115255,2000,2
115255_2000,115255,2000,2
115255_2000,115255,2000,2
115255_2000,115255,2000,2
115255_2000,115255,2000,2
115255_2000,115255,2000,2
115255_2000,115255,2000,2
115255_2000,115255,2000,2
115255_2000,115255,2000,2
115255_2000,115255,2000,2
115256_2000,115256,2000,2
115260_2000,115260,2000,1
115261_2000,115261,2000,1
115263_2000,115263,2000,1
115264_2000,115264,2000,1
115265_2000,115265,2000,1
115266_2000,115266,2000,1
115267_2000,115267,2000,2
115268_2000,115268,2000,2
115269_2000,115269,2000,2
115270_2000,115270,2000,2
115271_2000,115271,2000,2
115272_2000,115272,2000,2
115273_2000,115273,2000,2
115274_2000,115274,2000,2
115275_2000,115275,2000,2
115276_2000,115276,2000,2
115277_2000,115277,2000,2
115279_2000,115279,2000,2
115279_2000,115279,2000,2
115279_2000,115279,2000,2
115279_2000,115279,2000,2
115280_2000,115280,2000,2
115281_2000,115281,2000,2
115282_2000,115282,2000,2
115282_2000,115282,2000,2
115283_2000,115283,2000,2
115285_2000,115285,2000,1
115286_2000,115286,2000,2
115286_2000,115286,2000,2
115286_2000,115286,2000,2
115286_2000,115286,2000,2
115286_2000,115286,2000,2
115286_2000,115286,2000,2
115286_2000,115286,2000,2
115286_2000,115286,2000,2
115286_2000,115286,2000,2
115286_2000,115286,2000,2
115286_2000,115286,2000,2
115286_2000,115286,2000,2
115288_2000,115288,2000,2
115289_2000,115289,2000,2
115290_2000,115290,2000,2
115291_2000,115291,2000,2
115292_2000,115292,2000,2
115293_2000,115293,2000,2
115293_2000,115293,2000,2
115293_2000,115293,2000,2
115293_2000,115293,2000,2
115294_2000,115294,2000,2
115295_2000,115295,2000,2
115296_2000,115296,2000,2
115299_2000,115299,2000,1
115300_2000,115300,2000,1
115301_2000,115301,2000,1
115302_2000,115302,2000,1
115303_2000,115303,2000,1
115304_2000,115304,2000,1
115305_2000,115305,2000,1
115307_2000,115307,2000,1
115307_2000,115307,2000,1
115307_2000,115307,2000,1
115308_2000,115308,2000,1
115309_2000,115309,2000,1
115310_2000,115310,2000,1
115310_2000,115310,2000,1
115310_2000,115310,2000,1
115310_2000,115310,2000,1
115310_2000,115310,2000,1
115310_2000,115310,2000,1
115310_2000,115310,2000,1
115310_2000,115310,2000,1
115311_2000,115311,2000,1
115312_2000,115312,2000,1
115313_2000,115313,2000,2
115314_2000,115314,2000,2
115315_2000,115315,2000,2
115316_2000,115316,2000,2
115317_2000,115317,2000,2
115318_2000,115318,2000,2
115320_2000,115320,2000,1
115323_2000,115323,2000,1
115324_2000,115324,2000,1
115325_2000,115325,2000,2
115326_2000,115326,2000,2
115327_2000,115327,2000,2
115327_2000,115327,2000,2
115328_2000,115328,2000,2
115329_2000,115329,2000,1
115330_2000,115330,2000,1
115330_2000,115330,2000,1
115330_2000,115330,2000,1
115331_2000,115331,2000,2
115331_2000,115331,2000,2
115331_2000,115331,2000,2
115331_2000,115331,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115332_2000,115332,2000,2
115333_2000,115333,2000,1
115334_2000,115334,2000,2
115335_2000,115335,2000,2
115335_2000,115335,2000,2
115335_2000,115335,2000,2
115335_2000,115335,2000,2
115335_2000,115335,2000,2
115335_2000,115335,2000,2
115335_2000,115335,2000,2
115335_2000,115335,2000,2
115336_2000,115336,2000,2
115337_2000,115337,2000,2
115338_2000,115338,2000,2
115339_2000,115339,2000,1
115340_2000,115340,2000,1
115341_2000,115341,2000,1
115342_2000,115342,2000,1
115342_2000,115342,2000,1
115342_2000,115342,2000,1
115342_2000,115342,2000,1
115343_2000,115343,2000,2
115344_2000,115344,2000,2
115345_2000,115345,2000,2
115346_2000,115346,2000,2
116040_2000,116040,2000,1
116041_2000,116041,2000,1
116042_2000,116042,2000,1
116043_2000,116043,2000,1
116044_2000,116044,2000,1
116045_2000,116045,2000,1
116046_2000,116046,2000,1
116047_2000,116047,2000,1
116049_2000,116049,2000,1
116049_2000,116049,2000,1
116050_2000,116050,2000,1
116052_2000,116052,2000,1
116053_2000,116053,2000,1
116054_2000,116054,2000,1
116055_2000,116055,2000,1
116055_2000,116055,2000,1
116059_2000,116059,2000,1
116060_2000,116060,2000,1
116061_2000,116061,2000,1
116062_2000,116062,2000,1
116067_2000,116067,2000,1
116068_2000,116068,2000,1
116069_2000,116069,2000,1
116071_2000,116071,2000,1
116072_2000,116072,2000,1
116073_2000,116073,2000,1
116074_2000,116074,2000,1
116075_2000,116075,2000,1
116075_2000,116075,2000,1
116076_2000,116076,2000,1
116077_2000,116077,2000,1
116079_2000,116079,2000,1
116081_2000,116081,2000,1
116082_2000,116082,2000,1
116084_2000,116084,2000,1
116085_2000,116085,2000,1
116089_2000,116089,2000,1
116092_2000,116092,2000,1
116093_2000,116093,2000,1
116095_2000,116095,2000,1
116096_2000,116096,2000,1
116097_2000,116097,2000,1
116098_2000,116098,2000,1
116099_2000,116099,2000,1
116103_2000,116103,2000,1
116104_2000,116104,2000,1
116105_2000,116105,2000,1
116107_2000,116107,2000,1
116108_2000,116108,2000,1
116110_2000,116110,2000,1
116113_2000,116113,2000,1
116114_2000,116114,2000,1
116120_2000,116120,2000,1
116121_2000,116121,2000,1
116122_2000,116122,2000,1
116123_2000,116123,2000,1
116124_2000,116124,2000,1
116128_2000,116128,2000,1
116129_2000,116129,2000,1
116131_2000,116131,2000,1
116132_2000,116132,2000,1
116133_2000,116133,2000,1
116134_2000,116134,2000,1
116135_2000,116135,2000,1
116142_2000,116142,2000,1
116145_2000,116145,2000,1
116147_2000,116147,2000,1
116180_2000,116180,2000,1
116181_2000,116181,2000,1
116182_2000,116182,2000,1
116183_2000,116183,2000,1
116184_2000,116184,2000,1
116184_2000,116184,2000,1
116184_2000,116184,2000,1
116184_2000,116184,2000,1
116185_2000,116185,2000,1
116186_2000,116186,2000,1
116187_2000,116187,2000,1
116188_2000,116188,2000,1
116189_2000,116189,2000,1
116189_2000,116189,2000,1
116189_2000,116189,2000,1
116190_2000,116190,2000,1
116190_2000,116190,2000,1
116191_2000,116191,2000,1
116192_2000,116192,2000,1
116193_2000,116193,2000,1
116194_2000,116194,2000,1
116195_2000,116195,2000,1
116196_2000,116196,2000,1
116197_2000,116197,2000,1
116198_2000,116198,2000,1
116199_2000,116199,2000,1
116200_2000,116200,2000,1
116201_2000,116201,2000,1
116202_2000,116202,2000,1
116203_2000,116203,2000,1
116204_2000,116204,2000,1
116205_2000,116205,2000,1
116206_2000,116206,2000,1
116207_2000,116207,2000,1
116207_2000,116207,2000,1
116208_2000,116208,2000,1
116209_2000,116209,2000,1
116210_2000,116210,2000,1
116211_2000,116211,2000,1
116212_2000,116212,2000,1
116213_2000,116213,2000,1
116214_2000,116214,2000,1
116215_2000,116215,2000,1
116216_2000,116216,2000,1
116217_2000,116217,2000,1
116218_2000,116218,2000,1
116219_2000,116219,2000,1
116221_2000,116221,2000,1
116222_2000,116222,2000,1
116223_2000,116223,2000,1
116224_2000,116224,2000,1
116225_2000,116225,2000,1
116226_2000,116226,2000,1
116228_2000,116228,2000,1
116230_2000,116230,2000,1
116231_2000,116231,2000,1
116232_2000,116232,2000,1
116233_2000,116233,2000,1
116234_2000,116234,2000,1
116235_2000,116235,2000,1
116235_2000,116235,2000,1
116236_2000,116236,2000,1
116238_2000,116238,2000,1
116239_2000,116239,2000,1
116240_2000,116240,2000,1
116241_2000,116241,2000,1
116243_2000,116243,2000,1
116244_2000,116244,2000,1
116245_2000,116245,2000,1
116246_2000,116246,2000,1
116247_2000,116247,2000,1
116248_2000,116248,2000,1
116249_2000,116249,2000,1
116250_2000,116250,2000,1
116251_2000,116251,2000,1
116252_2000,116252,2000,1
116253_2000,116253,2000,1
116254_2000,116254,2000,1
116255_2000,116255,2000,1
116256_2000,116256,2000,1
116257_2000,116257,2000,1
116258_2000,116258,2000,1
116259_2000,116259,2000,1
116260_2000,116260,2000,1
116261_2000,116261,2000,1
116262_2000,116262,2000,1
116264_2000,116264,2000,1
116264_2000,116264,2000,1
116264_2000,116264,2000,1
116264_2000,116264,2000,1
116264_2000,116264,2000,1
116264_2000,116264,2000,1
116264_2000,116264,2000,1
116264_2000,116264,2000,1
116264_2000,116264,2000,1
116264_2000,116264,2000,1
116265_2000,116265,2000,1
116267_2000,116267,2000,1
116268_2000,116268,2000,1
116269_2000,116269,2000,1
116270_2000,116270,2000,1
116271_2000,116271,2000,1
116272_2000,116272,2000,1
116273_2000,116273,2000,1
116273_2000,116273,2000,1
116275_2000,116275,2000,1
116278_2000,116278,2000,1
116278_2000,116278,2000,1
116279_2000,116279,2000,1
116280_2000,116280,2000,1
116281_2000,116281,2000,1
116282_2000,116282,2000,1
116283_2000,116283,2000,1
116283_2000,116283,2000,1
116284_2000,116284,2000,1
116284_2000,116284,2000,1
116285_2000,116285,2000,1
116285_2000,116285,2000,1
116286_2000,116286,2000,1
116287_2000,116287,2000,1
116288_2000,116288,2000,1
116289_2000,116289,2000,1
116290_2000,116290,2000,1
116290_2000,116290,2000,1
116291_2000,116291,2000,1
116292_2000,116292,2000,1
116293_2000,116293,2000,1
116294_2000,116294,2000,1
116295_2000,116295,2000,1
116296_2000,116296,2000,1
116296_2000,116296,2000,1
116297_2000,116297,2000,1
116297_2000,116297,2000,1
116298_2000,116298,2000,1
116298_2000,116298,2000,1
116298_2000,116298,2000,1
116298_2000,116298,2000,1
116299_2000,116299,2000,1
116299_2000,116299,2000,1
116300_2000,116300,2000,1
116300_2000,116300,2000,1
116301_2000,116301,2000,1
116303_2000,116303,2000,1
116304_2000,116304,2000,1
116305_2000,116305,2000,1
116306_2000,116306,2000,1
116307_2000,116307,2000,1
116308_2000,116308,2000,1
116312_2000,116312,2000,1
116313_2000,116313,2000,1
116314_2000,116314,2000,1
116315_2000,116315,2000,1
116317_2000,116317,2000,1
116317_2000,116317,2000,1
116317_2000,116317,2000,1
116319_2000,116319,2000,1
116319_2000,116319,2000,1
116320_2000,116320,2000,1
116321_2000,116321,2000,1
116322_2000,116322,2000,1
116323_2000,116323,2000,1
116326_2000,116326,2000,1
116327_2000,116327,2000,1
116328_2000,116328,2000,1
116328_2000,116328,2000,1
116328_2000,116328,2000,1
116328_2000,116328,2000,1
116328_2000,116328,2000,1
116328_2000,116328,2000,1
116329_2000,116329,2000,1
116330_2000,116330,2000,1
116330_2000,116330,2000,1
116330_2000,116330,2000,1
116330_2000,116330,2000,1
116330_2000,116330,2000,1
116330_2000,116330,2000,1
116330_2000,116330,2000,1
116330_2000,116330,2000,1
116330_2000,116330,2000,1
116330_2000,116330,2000,1
116331_2000,116331,2000,1
116332_2000,116332,2000,1
116334_2000,116334,2000,1
116335_2000,116335,2000,1
116335_2000,116335,2000,1
116336_2000,116336,2000,1
116337_2000,116337,2000,1
116339_2000,116339,2000,1
116340_2000,116340,2000,1
116341_2000,116341,2000,1
116341_2000,116341,2000,1
116342_2000,116342,2000,1
116343_2000,116343,2000,1
116344_2000,116344,2000,1
116347_2000,116347,2000,1
116348_2000,116348,2000,1
116349_2000,116349,2000,1
116350_2000,116350,2000,1
116351_2000,116351,2000,1
116352_2000,116352,2000,1
116353_2000,116353,2000,1
116354_2000,116354,2000,1
116354_2000,116354,2000,1
116355_2000,116355,2000,1
116356_2000,116356,2000,1
116357_2000,116357,2000,1
116358_2000,116358,2000,1
116359_2000,116359,2000,1
116360_2000,116360,2000,1
116361_2000,116361,2000,1
116362_2000,116362,2000,1
116363_2000,116363,2000,1
116363_2000,116363,2000,1
116364_2000,116364,2000,1
116365_2000,116365,2000,1
116366_2000,116366,2000,1
116368_2000,116368,2000,1
116369_2000,116369,2000,1
116370_2000,116370,2000,1
116370_2000,116370,2000,1
116371_2000,116371,2000,1
116372_2000,116372,2000,1
116373_2000,116373,2000,1
116373_2000,116373,2000,1
116374_2000,116374,2000,1
116374_2000,116374,2000,1
