cluster,var_x,var_y,rho,p
0,OrigemMotivoEducacao,densidade_hec,0.3343253347684279,0.0
0,OrigemMotivoOutros,OrigemMotivoResidencia,0.5302892587483877,0.0
0,OrigemMotivoOutros,OrigemMotivoTrabalhoComercioServico,0.6111764460226382,0.0
0,OrigemMotivoOutros,OrigemMotivotrabalhoindustria,0.4715069007764809,0.0
0,OrigemMotivoOutros,OutrosUsos,-0.12861551821202186,0.0
0,OrigemMotivoOutros,OutrosUsos_pct,-0.15417520473825577,0.0
0,OrigemMotivoOutros,ResidencialAltoPadraoHor,,
0,OrigemMotivoOutros,ResidencialAltoPadraoHor_pct,,
0,OrigemMotivoOutros,ResidencialAltoPadraoVert,,
0,OrigemMotivoOutros,ResidencialAltoPadraoVert_pct,,
0,OrigemMotivoOutros,ResidencialMedioPadraoHor,0.055364080243808296,1.12490886258076e-240
0,OrigemMotivoOutros,ResidencialMedioPadraoHor_pct,0.058054659764665215,1.8315889694948495e-264
0,OrigemMotivoOutros,ResidencialMedioPadraoVert,,
0,OrigemMotivoOutros,ResidencialMedioPadraoVert_pct,,
0,OrigemMotivoOutros,ResidencialPopularHor,0.20004631509942886,0.0
0,OrigemMotivoOutros,ResidencialPopularHor_pct,0.2180445887401716,0.0
0,OrigemMotivoOutros,ResidencialPopularVert,,
0,OrigemMotivoOutros,ResidencialPopularVert_pct,,
0,OrigemMotivoOutros,SemBaldeacao,0.5820876731734177,0.0
0,OrigemMotivoOutros,TO,-0.1025731544678322,0.0
0,OrigemMotivoOutros,TempoMediodeViagem,0.04958378635154647,2.1133583935815802e-193
0,OrigemMotivoOutros,Terreno,0.0661308065095238,0.0
0,OrigemMotivoOutros,Terreno_pct,0.06440640245590287,0.0
0,OrigemMotivoOutros,Unnamed: 0,-0.05805590785983913,1.7845553742253575e-264
0,OrigemMotivoOutros,UsoTotal,0.012487546050271553,8.205485674346934e-14
0,OrigemMotivoOutros,ValorConstrucaoM2,0.0016825417423402907,0.3143941135512417
0,OrigemMotivoOutros,ValorTerrenoM2,-0.09466981077214297,0.0
0,OrigemMotivoOutros,concentracaoStartups,,
0,OrigemMotivoOutros,cont_aceleradora,,
0,OrigemMotivoOutros,cr_1_pct,,
0,OrigemMotivoOutros,cr_2_pct,0.004373631632257077,0.008919118778889228
0,OrigemMotivoOutros,cr_3_pct,-0.11525214852643301,0.0
0,OrigemMotivoOutros,cr_4_pct,0.06694779839004526,0.0
0,OrigemMotivoOutros,cr_5_pct,,
0,OrigemMotivoOutros,densidade_hec,0.27535907360634865,0.0
0,OrigemMotivoResidencia,OrigemMotivoTrabalhoComercioServico,0.7181606940944273,0.0
0,OrigemMotivoResidencia,OrigemMotivotrabalhoindustria,0.5232338469230164,0.0
0,OrigemMotivoResidencia,OutrosUsos,0.007567187433468573,6.047527441018905e-06
0,OrigemMotivoResidencia,OutrosUsos_pct,-0.017924364526073756,8.343910128654493e-27
0,OrigemMotivoResidencia,ResidencialAltoPadraoHor,,
0,OrigemMotivoResidencia,ResidencialAltoPadraoHor_pct,,
0,OrigemMotivoResidencia,ResidencialAltoPadraoVert,,
0,OrigemMotivoResidencia,ResidencialAltoPadraoVert_pct,,
0,OrigemMotivoResidencia,ResidencialMedioPadraoHor,0.0165213314356706,5.1193985199301106e-23
0,OrigemMotivoResidencia,ResidencialMedioPadraoHor_pct,-0.01972710039251429,4.0643605310084015e-32
0,OrigemMotivoResidencia,ResidencialMedioPadraoVert,,
0,OrigemMotivoResidencia,ResidencialMedioPadraoVert_pct,,
0,OrigemMotivoResidencia,ResidencialPopularHor,0.07364344117507324,0.0
0,OrigemMotivoResidencia,ResidencialPopularHor_pct,0.07632580905926764,0.0
0,OrigemMotivoResidencia,ResidencialPopularVert,,
0,OrigemMotivoResidencia,ResidencialPopularVert_pct,,
0,OrigemMotivoResidencia,SemBaldeacao,0.8804964011074665,0.0
0,OrigemMotivoResidencia,TO,-0.0592167364251859,4.3428178604871844e-275
0,OrigemMotivoResidencia,TempoMediodeViagem,0.5170082157598447,0.0
0,OrigemMotivoResidencia,Terreno,0.031148001297608606,1.8741976793450323e-77
0,OrigemMotivoResidencia,Terreno_pct,0.022079239422664366,8.37831957933653e-40
0,OrigemMotivoResidencia,Unnamed: 0,0.1931476569229346,0.0
0,OrigemMotivoResidencia,UsoTotal,0.02606668246258461,8.684766554539937e-55
0,OrigemMotivoResidencia,ValorConstrucaoM2,-0.20574078446122068,0.0
0,OrigemMotivoResidencia,ValorTerrenoM2,-0.24246843157064105,0.0
0,OrigemMotivoResidencia,concentracaoStartups,,
0,OrigemMotivoResidencia,cont_aceleradora,,
0,OrigemMotivoResidencia,cr_1_pct,,
0,OrigemMotivoResidencia,cr_2_pct,-0.12110994988455268,0.0
0,OrigemMotivoResidencia,cr_3_pct,0.18773975102281037,0.0
0,OrigemMotivoResidencia,cr_4_pct,-0.006454594829139095,0.00011364843603524419
0,OrigemMotivoResidencia,cr_5_pct,,
0,OrigemMotivoResidencia,densidade_hec,0.08719282596259575,0.0
0,OrigemMotivoTrabalhoComercioServico,OrigemMotivotrabalhoindustria,0.6694529639220198,0.0
0,OrigemMotivoTrabalhoComercioServico,OutrosUsos,-0.02091359433278193,6.900192994922953e-36
0,OrigemMotivoTrabalhoComercioServico,OutrosUsos_pct,-0.05411563247881553,5.058443877769236e-230
0,OrigemMotivoTrabalhoComercioServico,ResidencialAltoPadraoHor,,
0,OrigemMotivoTrabalhoComercioServico,ResidencialAltoPadraoHor_pct,,
0,OrigemMotivoTrabalhoComercioServico,ResidencialAltoPadraoVert,,
0,OrigemMotivoTrabalhoComercioServico,ResidencialAltoPadraoVert_pct,,
0,OrigemMotivoTrabalhoComercioServico,ResidencialMedioPadraoHor,0.05516945365672201,5.344444450863742e-239
0,OrigemMotivoTrabalhoComercioServico,ResidencialMedioPadraoHor_pct,0.00020430899051664177,0.9027701792471792
0,OrigemMotivoTrabalhoComercioServico,ResidencialMedioPadraoVert,,
0,OrigemMotivoTrabalhoComercioServico,ResidencialMedioPadraoVert_pct,,
0,OrigemMotivoTrabalhoComercioServico,ResidencialPopularHor,0.2748467716872137,0.0
0,OrigemMotivoTrabalhoComercioServico,ResidencialPopularHor_pct,0.2683903069098093,0.0
0,OrigemMotivoTrabalhoComercioServico,ResidencialPopularVert,,
0,OrigemMotivoTrabalhoComercioServico,ResidencialPopularVert_pct,,
0,OrigemMotivoTrabalhoComercioServico,SemBaldeacao,0.8029579643610698,0.0
0,OrigemMotivoTrabalhoComercioServico,TO,-0.21819250424152842,0.0
0,OrigemMotivoTrabalhoComercioServico,TempoMediodeViagem,0.35037611979893485,0.0
0,OrigemMotivoTrabalhoComercioServico,Terreno,0.1666294635022894,0.0
0,OrigemMotivoTrabalhoComercioServico,Terreno_pct,0.14702135481105794,0.0
0,OrigemMotivoTrabalhoComercioServico,Unnamed: 0,0.2516096349527126,0.0
0,OrigemMotivoTrabalhoComercioServico,UsoTotal,0.05134863376542688,2.7884530305337765e-207
0,OrigemMotivoTrabalhoComercioServico,ValorConstrucaoM2,-0.29155825632880383,0.0
0,OrigemMotivoTrabalhoComercioServico,ValorTerrenoM2,-0.42380569654726025,0.0
0,OrigemMotivoTrabalhoComercioServico,concentracaoStartups,,
0,OrigemMotivoTrabalhoComercioServico,cont_aceleradora,,
0,OrigemMotivoTrabalhoComercioServico,cr_1_pct,,
0,OrigemMotivoTrabalhoComercioServico,cr_2_pct,-0.21624789015333612,0.0
0,OrigemMotivoTrabalhoComercioServico,cr_3_pct,0.10253315247622577,0.0
0,OrigemMotivoTrabalhoComercioServico,cr_4_pct,0.14087456490374922,0.0
0,OrigemMotivoTrabalhoComercioServico,cr_5_pct,,
0,OrigemMotivoTrabalhoComercioServico,densidade_hec,0.3050814778870324,0.0
0,OrigemMotivotrabalhoindustria,OutrosUsos,0.0542186329051258,6.828984607837668e-231
0,OrigemMotivotrabalhoindustria,OutrosUsos_pct,0.04876872262749804,3.72163805550679e-187
0,OrigemMotivotrabalhoindustria,ResidencialAltoPadraoHor,,
0,OrigemMotivotrabalhoindustria,ResidencialAltoPadraoHor_pct,,
0,OrigemMotivotrabalhoindustria,ResidencialAltoPadraoVert,,
0,OrigemMotivotrabalhoindustria,ResidencialAltoPadraoVert_pct,,
0,OrigemMotivotrabalhoindustria,ResidencialMedioPadraoHor,0.0028584705720358793,0.08741914843783397
0,OrigemMotivotrabalhoindustria,ResidencialMedioPadraoHor_pct,-0.020150551223879706,1.9427277024946865e-33
0,OrigemMotivotrabalhoindustria,ResidencialMedioPadraoVert,,
0,OrigemMotivotrabalhoindustria,ResidencialMedioPadraoVert_pct,,
0,OrigemMotivotrabalhoindustria,ResidencialPopularHor,0.2649162528057363,0.0
0,OrigemMotivotrabalhoindustria,ResidencialPopularHor_pct,0.2726646204956766,0.0
0,OrigemMotivotrabalhoindustria,ResidencialPopularVert,,
0,OrigemMotivotrabalhoindustria,ResidencialPopularVert_pct,,
0,OrigemMotivotrabalhoindustria,SemBaldeacao,0.5680439234682851,0.0
0,OrigemMotivotrabalhoindustria,TO,-0.1907194592338507,0.0
0,OrigemMotivotrabalhoindustria,TempoMediodeViagem,0.21428416427609556,0.0
0,OrigemMotivotrabalhoindustria,Terreno,0.15637142310276128,0.0
0,OrigemMotivotrabalhoindustria,Terreno_pct,0.1562301057375915,0.0
0,OrigemMotivotrabalhoindustria,Unnamed: 0,0.19812838929443546,0.0
0,OrigemMotivotrabalhoindustria,UsoTotal,0.004725543387700911,0.00471973502288756
0,OrigemMotivotrabalhoindustria,ValorConstrucaoM2,-0.2455420103526312,0.0
0,OrigemMotivotrabalhoindustria,ValorTerrenoM2,-0.3774606171325573,0.0
0,OrigemMotivotrabalhoindustria,concentracaoStartups,,
0,OrigemMotivotrabalhoindustria,cont_aceleradora,,
0,OrigemMotivotrabalhoindustria,cr_1_pct,,
0,OrigemMotivotrabalhoindustria,cr_2_pct,-0.22314680697758,0.0
0,OrigemMotivotrabalhoindustria,cr_3_pct,0.05541059520072993,4.46851104528207e-241
0,OrigemMotivotrabalhoindustria,cr_4_pct,0.16421738215187281,0.0
0,OrigemMotivotrabalhoindustria,cr_5_pct,,
0,OrigemMotivotrabalhoindustria,densidade_hec,0.25369545197278476,0.0
0,OutrosUsos,OutrosUsos_pct,0.8953648752925155,0.0
0,OutrosUsos,ResidencialAltoPadraoHor,,
0,OutrosUsos,ResidencialAltoPadraoHor_pct,,
0,OutrosUsos,ResidencialAltoPadraoVert,,
0,OutrosUsos,ResidencialAltoPadraoVert_pct,,
0,OutrosUsos,ResidencialMedioPadraoHor,0.10777893468210012,0.0
0,OutrosUsos,ResidencialMedioPadraoHor_pct,-0.30150079853312584,0.0
0,OutrosUsos,ResidencialMedioPadraoVert,,
0,OutrosUsos,ResidencialMedioPadraoVert_pct,,
0,OutrosUsos,ResidencialPopularHor,0.07141248715027261,0.0
0,OutrosUsos,ResidencialPopularHor_pct,-0.15703891119718102,0.0
0,OutrosUsos,ResidencialPopularVert,,
0,OutrosUsos,ResidencialPopularVert_pct,,
0,OutrosUsos,SemBaldeacao,0.033062816721758426,4.918459754620268e-87
0,OutrosUsos,TO,-0.15177714418871346,0.0
0,OutrosUsos,TempoMediodeViagem,0.2013913624765809,0.0
0,OutrosUsos,Terreno,0.39863659875472895,0.0
0,OutrosUsos,Terreno_pct,0.2444287938020806,0.0
0,OutrosUsos,Unnamed: 0,0.2275008694942302,0.0
0,OutrosUsos,UsoTotal,0.4184437667831065,0.0
0,OutrosUsos,ValorConstrucaoM2,-0.19772486469442974,0.0
0,OutrosUsos,ValorTerrenoM2,-0.10173367874976531,0.0
0,OutrosUsos,concentracaoStartups,,
0,OutrosUsos,cont_aceleradora,,
0,OutrosUsos,cr_1_pct,,
0,OutrosUsos,cr_2_pct,0.006186227357458198,0.00021647837855668845
0,OutrosUsos,cr_3_pct,0.12385231413128837,0.0
0,OutrosUsos,cr_4_pct,0.0004327528094481184,0.7958235262813665
0,OutrosUsos,cr_5_pct,,
0,OutrosUsos,densidade_hec,-0.15468995038781705,0.0
0,OutrosUsos_pct,ResidencialAltoPadraoHor,,
0,OutrosUsos_pct,ResidencialAltoPadraoHor_pct,,
0,OutrosUsos_pct,ResidencialAltoPadraoVert,,
0,OutrosUsos_pct,ResidencialAltoPadraoVert_pct,,
0,OutrosUsos_pct,ResidencialMedioPadraoHor,-0.10624053671773799,0.0
0,OutrosUsos_pct,ResidencialMedioPadraoHor_pct,-0.31780376929371545,0.0
0,OutrosUsos_pct,ResidencialMedioPadraoVert,,
0,OutrosUsos_pct,ResidencialMedioPadraoVert_pct,,
0,OutrosUsos_pct,ResidencialPopularHor,-0.05820247174970484,8.37738890439773e-266
0,OutrosUsos_pct,ResidencialPopularHor_pct,-0.18361908222095125,0.0
0,OutrosUsos_pct,ResidencialPopularVert,,
0,OutrosUsos_pct,ResidencialPopularVert_pct,,
0,OutrosUsos_pct,SemBaldeacao,0.0006820995308940936,0.6833848945692838
0,OutrosUsos_pct,TO,-0.1678001058869692,0.0
0,OutrosUsos_pct,TempoMediodeViagem,0.16507923163726,0.0
0,OutrosUsos_pct,Terreno,0.28000983134261853,0.0
0,OutrosUsos_pct,Terreno_pct,0.24611442967755326,0.0
0,OutrosUsos_pct,Unnamed: 0,0.2009193635575889,0.0
0,OutrosUsos_pct,UsoTotal,0.10842099263414262,0.0
0,OutrosUsos_pct,ValorConstrucaoM2,-0.1806211388362145,0.0
0,OutrosUsos_pct,ValorTerrenoM2,-0.09890467858773365,0.0
0,OutrosUsos_pct,concentracaoStartups,,
0,OutrosUsos_pct,cont_aceleradora,,
0,OutrosUsos_pct,cr_1_pct,,
0,OutrosUsos_pct,cr_2_pct,-0.08137030562967867,0.0
0,OutrosUsos_pct,cr_3_pct,0.035466659791126925,7.204375237368236e-100
0,OutrosUsos_pct,cr_4_pct,0.10022263441778166,0.0
0,OutrosUsos_pct,cr_5_pct,,
0,OutrosUsos_pct,densidade_hec,-0.22632184065140648,0.0
0,ResidencialAltoPadraoHor,ResidencialAltoPadraoHor_pct,,
0,ResidencialAltoPadraoHor,ResidencialAltoPadraoVert,,
0,ResidencialAltoPadraoHor,ResidencialAltoPadraoVert_pct,,
0,ResidencialAltoPadraoHor,ResidencialMedioPadraoHor,,
0,ResidencialAltoPadraoHor,ResidencialMedioPadraoHor_pct,,
0,ResidencialAltoPadraoHor,ResidencialMedioPadraoVert,,
0,ResidencialAltoPadraoHor,ResidencialMedioPadraoVert_pct,,
0,ResidencialAltoPadraoHor,ResidencialPopularHor,,
0,ResidencialAltoPadraoHor,ResidencialPopularHor_pct,,
0,ResidencialAltoPadraoHor,ResidencialPopularVert,,
0,ResidencialAltoPadraoHor,ResidencialPopularVert_pct,,
0,ResidencialAltoPadraoHor,SemBaldeacao,,
0,ResidencialAltoPadraoHor,TO,,
0,ResidencialAltoPadraoHor,TempoMediodeViagem,,
0,ResidencialAltoPadraoHor,Terreno,,
0,ResidencialAltoPadraoHor,Terreno_pct,,
0,ResidencialAltoPadraoHor,Unnamed: 0,,
0,ResidencialAltoPadraoHor,UsoTotal,,
0,ResidencialAltoPadraoHor,ValorConstrucaoM2,,
0,ResidencialAltoPadraoHor,ValorTerrenoM2,,
0,ResidencialAltoPadraoHor,concentracaoStartups,,
0,ResidencialAltoPadraoHor,cont_aceleradora,,
0,ResidencialAltoPadraoHor,cr_1_pct,,
0,ResidencialAltoPadraoHor,cr_2_pct,,
0,ResidencialAltoPadraoHor,cr_3_pct,,
0,ResidencialAltoPadraoHor,cr_4_pct,,
0,ResidencialAltoPadraoHor,cr_5_pct,,
0,ResidencialAltoPadraoHor,densidade_hec,,
0,ResidencialAltoPadraoHor_pct,ResidencialAltoPadraoVert,,
0,ResidencialAltoPadraoHor_pct,ResidencialAltoPadraoVert_pct,,
0,ResidencialAltoPadraoHor_pct,ResidencialMedioPadraoHor,,
0,ResidencialAltoPadraoHor_pct,ResidencialMedioPadraoHor_pct,,
0,ResidencialAltoPadraoHor_pct,ResidencialMedioPadraoVert,,
0,ResidencialAltoPadraoHor_pct,ResidencialMedioPadraoVert_pct,,
0,ResidencialAltoPadraoHor_pct,ResidencialPopularHor,,
0,ResidencialAltoPadraoHor_pct,ResidencialPopularHor_pct,,
0,ResidencialAltoPadraoHor_pct,ResidencialPopularVert,,
0,ResidencialAltoPadraoHor_pct,ResidencialPopularVert_pct,,
0,ResidencialAltoPadraoHor_pct,SemBaldeacao,,
0,ResidencialAltoPadraoHor_pct,TO,,
0,ResidencialAltoPadraoHor_pct,TempoMediodeViagem,,
0,ResidencialAltoPadraoHor_pct,Terreno,,
0,ResidencialAltoPadraoHor_pct,Terreno_pct,,
0,ResidencialAltoPadraoHor_pct,Unnamed: 0,,
0,ResidencialAltoPadraoHor_pct,UsoTotal,,
0,ResidencialAltoPadraoHor_pct,ValorConstrucaoM2,,
0,ResidencialAltoPadraoHor_pct,ValorTerrenoM2,,
0,ResidencialAltoPadraoHor_pct,concentracaoStartups,,
0,ResidencialAltoPadraoHor_pct,cont_aceleradora,,
0,ResidencialAltoPadraoHor_pct,cr_1_pct,,
0,ResidencialAltoPadraoHor_pct,cr_2_pct,,
0,ResidencialAltoPadraoHor_pct,cr_3_pct,,
0,ResidencialAltoPadraoHor_pct,cr_4_pct,,
0,ResidencialAltoPadraoHor_pct,cr_5_pct,,
0,ResidencialAltoPadraoHor_pct,densidade_hec,,
0,ResidencialAltoPadraoVert,ResidencialAltoPadraoVert_pct,,
0,ResidencialAltoPadraoVert,ResidencialMedioPadraoHor,,
0,ResidencialAltoPadraoVert,ResidencialMedioPadraoHor_pct,,
0,ResidencialAltoPadraoVert,ResidencialMedioPadraoVert,,
0,ResidencialAltoPadraoVert,ResidencialMedioPadraoVert_pct,,
0,ResidencialAltoPadraoVert,ResidencialPopularHor,,
0,ResidencialAltoPadraoVert,ResidencialPopularHor_pct,,
0,ResidencialAltoPadraoVert,ResidencialPopularVert,,
0,ResidencialAltoPadraoVert,ResidencialPopularVert_pct,,
0,ResidencialAltoPadraoVert,SemBaldeacao,,
0,ResidencialAltoPadraoVert,TO,,
0,ResidencialAltoPadraoVert,TempoMediodeViagem,,
0,ResidencialAltoPadraoVert,Terreno,,
0,ResidencialAltoPadraoVert,Terreno_pct,,
0,ResidencialAltoPadraoVert,Unnamed: 0,,
0,ResidencialAltoPadraoVert,UsoTotal,,
0,ResidencialAltoPadraoVert,ValorConstrucaoM2,,
0,ResidencialAltoPadraoVert,ValorTerrenoM2,,
0,ResidencialAltoPadraoVert,concentracaoStartups,,
0,ResidencialAltoPadraoVert,cont_aceleradora,,
0,ResidencialAltoPadraoVert,cr_1_pct,,
0,ResidencialAltoPadraoVert,cr_2_pct,,
0,ResidencialAltoPadraoVert,cr_3_pct,,
0,ResidencialAltoPadraoVert,cr_4_pct,,
0,ResidencialAltoPadraoVert,cr_5_pct,,
0,ResidencialAltoPadraoVert,densidade_hec,,
0,ResidencialAltoPadraoVert_pct,ResidencialMedioPadraoHor,,
0,ResidencialAltoPadraoVert_pct,ResidencialMedioPadraoHor_pct,,
0,ResidencialAltoPadraoVert_pct,ResidencialMedioPadraoVert,,
0,ResidencialAltoPadraoVert_pct,ResidencialMedioPadraoVert_pct,,
0,ResidencialAltoPadraoVert_pct,ResidencialPopularHor,,
0,ResidencialAltoPadraoVert_pct,ResidencialPopularHor_pct,,
0,ResidencialAltoPadraoVert_pct,ResidencialPopularVert,,
0,ResidencialAltoPadraoVert_pct,ResidencialPopularVert_pct,,
0,ResidencialAltoPadraoVert_pct,SemBaldeacao,,
0,ResidencialAltoPadraoVert_pct,TO,,
0,ResidencialAltoPadraoVert_pct,TempoMediodeViagem,,
0,ResidencialAltoPadraoVert_pct,Terreno,,
0,ResidencialAltoPadraoVert_pct,Terreno_pct,,
0,ResidencialAltoPadraoVert_pct,Unnamed: 0,,
0,ResidencialAltoPadraoVert_pct,UsoTotal,,
0,ResidencialAltoPadraoVert_pct,ValorConstrucaoM2,,
0,ResidencialAltoPadraoVert_pct,ValorTerrenoM2,,
0,ResidencialAltoPadraoVert_pct,concentracaoStartups,,
0,ResidencialAltoPadraoVert_pct,cont_aceleradora,,
0,ResidencialAltoPadraoVert_pct,cr_1_pct,,
0,ResidencialAltoPadraoVert_pct,cr_2_pct,,
0,ResidencialAltoPadraoVert_pct,cr_3_pct,,
0,ResidencialAltoPadraoVert_pct,cr_4_pct,,
0,ResidencialAltoPadraoVert_pct,cr_5_pct,,
0,ResidencialAltoPadraoVert_pct,densidade_hec,,
0,ResidencialMedioPadraoHor,ResidencialMedioPadraoHor_pct,0.6207607024716172,0.0
0,ResidencialMedioPadraoHor,ResidencialMedioPadraoVert,,
0,ResidencialMedioPadraoHor,ResidencialMedioPadraoVert_pct,,
0,ResidencialMedioPadraoHor,ResidencialPopularHor,0.3356450514078945,0.0
0,ResidencialMedioPadraoHor,ResidencialPopularHor_pct,0.08404164501091226,0.0
0,ResidencialMedioPadraoHor,ResidencialPopularVert,,
0,ResidencialMedioPadraoHor,ResidencialPopularVert_pct,,
0,ResidencialMedioPadraoHor,SemBaldeacao,0.08326303785569623,0.0
0,ResidencialMedioPadraoHor,TO,0.2657382400913719,0.0
0,ResidencialMedioPadraoHor,TempoMediodeViagem,-0.06565331541087305,0.0
0,ResidencialMedioPadraoHor,Terreno,0.11995471784473334,0.0
0,ResidencialMedioPadraoHor,Terreno_pct,-0.10130602599560633,0.0
0,ResidencialMedioPadraoHor,Unnamed: 0,-0.042992022554739336,7.324372962757034e-146
0,ResidencialMedioPadraoHor,UsoTotal,0.5879806337330329,0.0
0,ResidencialMedioPadraoHor,ValorConstrucaoM2,0.12538695158212002,0.0
0,ResidencialMedioPadraoHor,ValorTerrenoM2,0.07064178987154814,0.0
0,ResidencialMedioPadraoHor,concentracaoStartups,,
0,ResidencialMedioPadraoHor,cont_aceleradora,,
0,ResidencialMedioPadraoHor,cr_1_pct,,
0,ResidencialMedioPadraoHor,cr_2_pct,0.23244748473094648,0.0
0,ResidencialMedioPadraoHor,cr_3_pct,0.3284517251093266,0.0
0,ResidencialMedioPadraoHor,cr_4_pct,-0.3449064905999467,0.0
0,ResidencialMedioPadraoHor,cr_5_pct,,
0,ResidencialMedioPadraoHor,densidade_hec,0.14221795250608543,0.0
0,ResidencialMedioPadraoHor_pct,ResidencialMedioPadraoVert,,
0,ResidencialMedioPadraoHor_pct,ResidencialMedioPadraoVert_pct,,
0,ResidencialMedioPadraoHor_pct,ResidencialPopularHor,-0.007554154747922561,6.274326726922442e-06
0,ResidencialMedioPadraoHor_pct,ResidencialPopularHor_pct,0.04743134189392841,3.9278464733855715e-177
0,ResidencialMedioPadraoHor_pct,ResidencialPopularVert,,
0,ResidencialMedioPadraoHor_pct,ResidencialPopularVert_pct,,
0,ResidencialMedioPadraoHor_pct,SemBaldeacao,0.03721232014637274,9.413504585879561e-110
0,ResidencialMedioPadraoHor_pct,TO,0.44728177160844435,0.0
0,ResidencialMedioPadraoHor_pct,TempoMediodeViagem,-0.2108230702987586,0.0
0,ResidencialMedioPadraoHor_pct,Terreno,-0.28564304654599865,0.0
0,ResidencialMedioPadraoHor_pct,Terreno_pct,-0.25989778178416567,0.0
0,ResidencialMedioPadraoHor_pct,Unnamed: 0,-0.19737309675633466,0.0
0,ResidencialMedioPadraoHor_pct,UsoTotal,-0.07859918115564384,0.0
0,ResidencialMedioPadraoHor_pct,ValorConstrucaoM2,0.2858932854085235,0.0
0,ResidencialMedioPadraoHor_pct,ValorTerrenoM2,0.17512229101951093,0.0
0,ResidencialMedioPadraoHor_pct,concentracaoStartups,,
0,ResidencialMedioPadraoHor_pct,cont_aceleradora,,
0,ResidencialMedioPadraoHor_pct,cr_1_pct,,
0,ResidencialMedioPadraoHor_pct,cr_2_pct,0.0924407063013654,0.0
0,ResidencialMedioPadraoHor_pct,cr_3_pct,0.2713336033805242,0.0
0,ResidencialMedioPadraoHor_pct,cr_4_pct,-0.27396986969941456,0.0
0,ResidencialMedioPadraoHor_pct,cr_5_pct,,
0,ResidencialMedioPadraoHor_pct,densidade_hec,0.08685912705192284,0.0
0,ResidencialMedioPadraoVert,ResidencialMedioPadraoVert_pct,,
0,ResidencialMedioPadraoVert,ResidencialPopularHor,,
0,ResidencialMedioPadraoVert,ResidencialPopularHor_pct,,
0,ResidencialMedioPadraoVert,ResidencialPopularVert,,
0,ResidencialMedioPadraoVert,ResidencialPopularVert_pct,,
0,ResidencialMedioPadraoVert,SemBaldeacao,,
0,ResidencialMedioPadraoVert,TO,,
0,ResidencialMedioPadraoVert,TempoMediodeViagem,,
0,ResidencialMedioPadraoVert,Terreno,,
0,ResidencialMedioPadraoVert,Terreno_pct,,
0,ResidencialMedioPadraoVert,Unnamed: 0,,
0,ResidencialMedioPadraoVert,UsoTotal,,
0,ResidencialMedioPadraoVert,ValorConstrucaoM2,,
0,ResidencialMedioPadraoVert,ValorTerrenoM2,,
0,ResidencialMedioPadraoVert,concentracaoStartups,,
0,ResidencialMedioPadraoVert,cont_aceleradora,,
0,ResidencialMedioPadraoVert,cr_1_pct,,
0,ResidencialMedioPadraoVert,cr_2_pct,,
0,ResidencialMedioPadraoVert,cr_3_pct,,
0,ResidencialMedioPadraoVert,cr_4_pct,,
0,ResidencialMedioPadraoVert,cr_5_pct,,
0,ResidencialMedioPadraoVert,densidade_hec,,
0,ResidencialMedioPadraoVert_pct,ResidencialPopularHor,,
0,ResidencialMedioPadraoVert_pct,ResidencialPopularHor_pct,,
0,ResidencialMedioPadraoVert_pct,ResidencialPopularVert,,
0,ResidencialMedioPadraoVert_pct,ResidencialPopularVert_pct,,
0,ResidencialMedioPadraoVert_pct,SemBaldeacao,,
0,ResidencialMedioPadraoVert_pct,TO,,
0,ResidencialMedioPadraoVert_pct,TempoMediodeViagem,,
0,ResidencialMedioPadraoVert_pct,Terreno,,
0,ResidencialMedioPadraoVert_pct,Terreno_pct,,
0,ResidencialMedioPadraoVert_pct,Unnamed: 0,,
0,ResidencialMedioPadraoVert_pct,UsoTotal,,
0,ResidencialMedioPadraoVert_pct,ValorConstrucaoM2,,
0,ResidencialMedioPadraoVert_pct,ValorTerrenoM2,,
0,ResidencialMedioPadraoVert_pct,concentracaoStartups,,
0,ResidencialMedioPadraoVert_pct,cont_aceleradora,,
0,ResidencialMedioPadraoVert_pct,cr_1_pct,,
0,ResidencialMedioPadraoVert_pct,cr_2_pct,,
0,ResidencialMedioPadraoVert_pct,cr_3_pct,,
0,ResidencialMedioPadraoVert_pct,cr_4_pct,,
0,ResidencialMedioPadraoVert_pct,cr_5_pct,,
0,ResidencialMedioPadraoVert_pct,densidade_hec,,
0,ResidencialPopularHor,ResidencialPopularHor_pct,0.8642879500373275,0.0
0,ResidencialPopularHor,ResidencialPopularVert,,
0,ResidencialPopularHor,ResidencialPopularVert_pct,,
0,ResidencialPopularHor,SemBaldeacao,0.07532803407688286,0.0
0,ResidencialPopularHor,TO,-0.20984518349147127,0.0
0,ResidencialPopularHor,TempoMediodeViagem,-0.02656703286187951,7.666732450397073e-57
0,ResidencialPopularHor,Terreno,0.3498103145059949,0.0
0,ResidencialPopularHor,Terreno_pct,0.20824425736076888,0.0
0,ResidencialPopularHor,Unnamed: 0,0.14029081828581236,0.0
0,ResidencialPopularHor,UsoTotal,0.35973417673358565,0.0
0,ResidencialPopularHor,ValorConstrucaoM2,-0.1734139767369307,0.0
0,ResidencialPopularHor,ValorTerrenoM2,-0.34201056167505456,0.0
0,ResidencialPopularHor,concentracaoStartups,,
0,ResidencialPopularHor,cont_aceleradora,,
0,ResidencialPopularHor,cr_1_pct,,
0,ResidencialPopularHor,cr_2_pct,-0.08068508817144236,0.0
0,ResidencialPopularHor,cr_3_pct,-0.10176738382104128,0.0
